id,language,language_iso
32961,English,en
32961,Français,fr
32961,Português,pt
329637,English,en
329639,Português,pt
329682,Français,fr
32969,English,en
329690,English,en
329697,English,en
329712,Français,fr
329718,English,en
329724,Français,fr
329740,日本語,ja
32978,English,en
329802,svenska,sv
329805,Français,fr
329809,Français,fr
329815,Français,fr
329819,Français,fr
329829,English,en
329829,Français,fr
329829,Deutsch,de
329833,English,en
32985,العربية,ar
32985,English,en
329865,普通话,zh
329865,English,en
329865,Pусский,ru
329868,Italiano,it
32990,suomi,fi
32990,svenska,sv
32996,English,en
329981,English,en
33,English,en
330,English,en
330007,Español,es
33001,English,en
330037,हिन्दी,hi
33005,English,en
330070,日本語,ja
33009,English,en
330112,English,en
330115,English,en
330127,English,en
33015,English,en
330152,English,en
33016,English,en
330161,English,en
330171,Italiano,it
33018,English,en
33020,English,en
330206,English,en
33025,English,en
330275,Français,fr
33028,English,en
330294,Français,fr
330298,Français,fr
33030,English,en
33031,English,en
330333,Français,fr
33034,English,en
330348,Français,fr
330348,Italiano,it
33035,English,en
33037,English,en
330381,Magyar,hu
33039,English,en
330399,தமிழ்,ta
330418,தமிழ்,ta
330421,தமிழ்,ta
330431,हिन्दी,hi
33045,日本語,ja
330459,English,en
330483,English,en
33049,English,en
33052,English,en
330544,English,en
33055,English,en
33055,Français,fr
33057,English,en
330588,Deutsch,de
33061,English,en
330628,English,en
33065,Pусский,ru
33068,English,en
330697,Nederlands,nl
330697,Français,fr
330711,English,en
33076,English,en
330764,Français,fr
33077,English,en
33077,Español,es
330770,Français,fr
33078,English,en
33079,English,en
33081,हिन्दी,hi
330878,Pусский,ru
3309,English,en
3309,Español,es
33091,svenska,sv
330916,English,en
330947,English,en
33095,Français,fr
330982,English,en
330982,Français,fr
330982,Deutsch,de
331,English,en
331,Español,es
33102,English,en
33104,हिन्दी,hi
33106,普通话,zh
33107,English,en
33107,Español,es
331075,广州话 / 廣州話,cn
33108,Pусский,ru
33111,English,en
331110,Español,es
33112,English,en
33114,Norsk,no
33115,English,en
33116,English,en
331161,English,en
33117,English,en
331190,English,en
33124,हिन्दी,hi
33124,English,en
33125,हिन्दी,hi
331251,한국어/조선말,ko
33126,Italiano,it
33126,普通话,zh
33127,English,en
33130,Nederlands,nl
331313,עִבְרִית,he
331313,English,en
33134,English,en
33135,English,en
331351,Español,es
331354,Español,es
33138,English,en
331392,English,en
331393,English,en
331446,English,en
33146,हिन्दी,hi
331485,English,en
33150,English,en
331501,English,en
33152,English,en
33155,English,en
33157,English,en
33157,Pусский,ru
331576,广州话 / 廣州話,cn
331576,ภาษาไทย,th
331583,English,en
331588,English,en
33159,English,en
331592,English,en
331641,Español,es
331642,Español,es
33166,Deutsch,de
33166,Français,fr
33166,English,en
331745,English,en
33175,English,en
331781,English,en
331836,Français,fr
33194,普通话,zh
33195,English,en
33195,Pусский,ru
331958,ελληνικά,el
33196,English,en
33196,한국어/조선말,ko
331962,English,en
331985,English,en
33199,한국어/조선말,ko
332,English,en
332,Norsk,no
332,Français,fr
332,Español,es
33201,Français,fr
33201,Deutsch,de
33202,हिन्दी,hi
33203,English,en
33205,日本語,ja
332079,English,en
33209,English,en
33214,Français,fr
33214,English,en
33214,Deutsch,de
33214,Český,cs
33215,English,en
332168,English,en
33217,English,en
332177,English,en
332179,Deutsch,de
332179,Dansk,da
33218,English,en
33218,Deutsch,de
33221,English,en
332210,English,en
33222,English,en
33222,Español,es
33224,English,en
33226,English,en
332270,English,en
332270,Pусский,ru
33228,English,en
332280,English,en
332283,English,en
332285,English,en
332286,English,en
33229,No Language,xx
332340,English,en
332354,Español,es
332356,English,en
33241,English,en
332411,English,en
33245,English,en
33245,Pусский,ru
332491,Español,es
33250,English,en
332502,English,en
33251,한국어/조선말,ko
332512,Pусский,ru
33253,ภาษาไทย,th
332567,English,en
33257,Español,es
33258,English,en
332662,English,en
332665,English,en
332704,English,en
332706,English,en
332709,Italiano,it
33272,English,en
332721,English,en
33273,English,en
33273,Español,es
33273,euskera,eu
332739,English,en
33274,English,en
332741,Italiano,it
332742,اردو,ur
332742,English,en
332742,ਪੰਜਾਬੀ,pa
332748,English,en
332749,Pусский,ru
332749,English,en
332757,English,en
332757,Italiano,it
332757,Español,es
332759,Deutsch,de
33278,English,en
33278,Italiano,it
332788,Türkçe,tr
332794,English,en
332794,Français,fr
332794,Deutsch,de
332794,Italiano,it
33280,Dansk,da
33280,Norsk,no
332806,English,en
332827,"",ml
332835,हिन्दी,hi
332839,English,en
332872,Español,es
332880,Nederlands,nl
332936,English,en
33294,Dansk,da
33295,Español,es
33295,English,en
33297,Français,fr
332976,English,en
332976,Italiano,it
332976,Español,es
332979,English,en
332979,Français,fr
332980,广州话 / 廣州話,cn
333,English,en
33301,English,en
33302,Français,fr
33303,English,en
33305,English,en
33305,Deutsch,de
333072,日本語,ja
333088,English,en
333091,English,en
333092,English,en
33310,English,en
333103,English,en
333123,English,en
333126,English,en
333127,English,en
33314,English,en
33314,Français,fr
333164,Nederlands,nl
33318,No Language,xx
33319,English,en
33319,日本語,ja
33320,日本語,ja
33321,English,en
33324,English,en
333287,English,en
333295,English,en
33331,English,en
333318,Español,es
333324,English,en
33333,日本語,ja
333344,English,en
333348,English,en
333350,English,en
333352,Somali,so
333352,English,en
333354,English,en
333356,English,en
333358,English,en
33336,English,en
33336,Français,fr
33336,Deutsch,de
333360,English,en
333367,English,en
333367,Français,fr
333371,English,en
333372,Pусский,ru
333375,English,en
333377,English,en
33338,普通话,zh
333381,English,en
333382,English,en
333384,English,en
333385,English,en
333386,English,en
333387,English,en
33339,English,en
33339,Español,es
33340,Norsk,no
33340,svenska,sv
33343,English,en
33344,English,en
33345,English,en
33345,Français,fr
333484,English,en
33352,Dansk,da
333545,English,en
33355,Español,es
33355,English,en
333555,Nederlands,nl
33356,English,en
33357,English,en
33357,Italiano,it
33358,English,en
333594,English,en
333594,Français,fr
333596,English,en
33360,Français,fr
33364,English,en
33365,Italiano,it
333658,Français,fr
333663,Nederlands,nl
333663,English,en
333663,Português,pt
333665,English,en
333667,English,en
333669,English,en
333669,Français,fr
33367,English,en
333674,English,en
333675,English,en
333678,English,en
333696,Français,fr
333696,Deutsch,de
333696,Polski,pl
33370,English,en
33371,English,en
33374,English,en
33375,English,en
33375,हिन्दी,hi
33377,English,en
33379,English,en
33380,日本語,ja
33380,English,en
33380,Deutsch,de
33382,English,en
333846,shqip,sq
333846,Deutsch,de
333846,Italiano,it
333846,Srpski,sr
33386,English,en
33387,English,en
33388,English,en
333884,Italiano,it
333886,Türkçe,tr
333888,Italiano,it
33389,English,en
33390,English,en
33391,English,en
33392,English,en
33393,English,en
33394,English,en
33395,English,en
333953,Pусский,ru
333968,ภาษาไทย,th
334,English,en
334,Français,fr
334,Deutsch,de
334026,English,en
334028,English,en
334057,English,en
33407,Norsk,no
334074,English,en
33408,English,en
334088,English,en
33409,فارسی,fa
33409,English,en
334132,普通话,zh
334175,Türkçe,tr
33419,English,en
33419,Italiano,it
33421,English,en
33421,Italiano,it
33427,English,en
33429,English,en
334298,广州话 / 廣州話,cn
334298,普通话,zh
334298,ภาษาไทย,th
334299,Français,fr
33430,English,en
334304,Français,fr
334307,Français,fr
33431,日本語,ja
334312,Magyar,hu
334312,Français,fr
334312,English,en
334317,Français,fr
33436,English,en
33436,Français,fr
33436,Deutsch,de
334362,Deutsch,de
334362,ελληνικά,el
334376,日本語,ja
334394,Türkçe,tr
33441,日本語,ja
334440,български език,bg
33446,Dansk,da
334461,English,en
33447,Dansk,da
334495,English,en
334517,Français,fr
334517,English,en
334517,Gaeilge,ga
334521,English,en
334522,English,en
334524,English,en
334524,Bahasa indonesia,id
334527,English,en
334531,English,en
334532,English,en
334533,Esperanto,eo
334533,English,en
334534,English,en
334535,English,en
334536,English,en
334538,English,en
33454,English,en
334541,English,en
334543,বাংলা,bn
334543,English,en
334543,हिन्दी,hi
334557,广州话 / 廣州話,cn
334557,普通话,zh
33457,हिन्दी,hi
33459,English,en
33460,हिन्दी,hi
334629,English,en
334679,English,en
33468,English,en
33470,English,en
33472,English,en
33474,English,en
33475,English,en
33476,English,en
33477,English,en
334795,Pусский,ru
33481,suomi,fi
33484,English,en
33486,English,en
334878,Français,fr
334889,svenska,sv
33489,Français,fr
334890,English,en
33491,Français,fr
334918,Français,fr
334922,English,en
334922,Íslenska,is
334924,Deutsch,de
334924,Italiano,it
334924,Română,ro
334930,广州话 / 廣州話,cn
334939,Nederlands,nl
33494,svenska,sv
33495,Italiano,it
334991,日本語,ja
335,English,en
33501,English,en
33504,Español,es
335051,Italiano,it
335053,Español,es
33506,English,en
335077,English,en
335077,Français,fr
335077,Deutsch,de
33510,English,en
33511,English,en
33516,English,en
33517,English,en
33517,Français,fr
33517,Italiano,it
33518,English,en
33519,English,en
335201,Polski,pl
335201,Deutsch,de
335201,Italiano,it
335209,English,en
33521,Nederlands,nl
33521,English,en
33521,Română,ro
33523,English,en
33525,English,en
335310,Français,fr
335310,English,en
33534,Pусский,ru
33539,English,en
335392,हिन्दी,hi
335409,Pусский,ru
335409,English,en
33541,English,en
33542,广州话 / 廣州話,cn
33542,English,en
335430,日本語,ja
33545,English,en
33546,Español,es
33546,English,en
335462,普通话,zh
335490,Dansk,da
335490,English,en
335498,English,en
335509,Deutsch,de
335509,English,en
33551,English,en
33555,English,en
33555,Français,fr
33556,हिन्दी,hi
33557,English,en
335578,Dansk,da
335578,English,en
335578,Deutsch,de
33558,Español,es
335582,Dansk,da
33560,English,en
33563,Italiano,it
33564,English,en
335640,한국어/조선말,ko
335676,English,en
335683,svenska,sv
33569,Íslenska,is
33570,English,en
335724,Pусский,ru
33575,English,en
335753,English,en
335778,English,en
335791,English,en
335796,English,en
335797,English,en
335805,English,en
335819,Pусский,ru
33582,English,en
33583,Deutsch,de
33583,Italiano,it
335837,Deutsch,de
33586,English,en
335866,English,en
335869,English,en
335872,English,en
335874,English,en
33588,English,en
33592,English,en
335970,English,en
335988,English,en
336,Español,es
336,Italiano,it
33600,English,en
33600,Deutsch,de
336000,English,en
336004,English,en
336011,English,en
336018,English,en
336018,Deutsch,de
336018,Español,es
33602,English,en
336026,日本語,ja
336029,עִבְרִית,he
33604,Srpski,sr
336050,Français,fr
336050,Deutsch,de
336050,ελληνικά,el
336050,עִבְרִית,he
336050,Magyar,hu
336050,Polski,pl
336050,Pусский,ru
336050,Slovenčina,sk
336050,"",yi
336055,한국어/조선말,ko
33611,Deutsch,de
33611,Srpski,sr
336118,Français,fr
336118,English,en
336121,English,en
33613,svenska,sv
336149,Italiano,it
336149,English,en
336167,English,en
336199,Français,fr
336203,Français,fr
336203,हिन्दी,hi
336206,Hrvatski,hr
336211,हिन्दी,hi
336212,فارسی,fa
336220,English,en
336222,Íslenska,is
33623,Français,fr
33624,Français,fr
33625,English,en
336251,English,en
336265,English,en
336268,English,en
33627,English,en
336271,English,en
33630,English,en
336307,Deutsch,de
336313,English,en
33632,English,en
33633,English,en
33638,English,en
336380,No Language,xx
33641,English,en
33642,English,en
33644,English,en
336445,English,en
336455,English,en
336484,Pусский,ru
336544,English,en
336549,Pусский,ru
336560,English,en
33657,English,en
33660,English,en
33665,English,en
336652,Français,fr
336655,Français,fr
33666,English,en
336660,العربية,ar
336660,English,en
336660,Français,fr
336660,Italiano,it
336663,Français,fr
336663,فارسی,fa
336664,"",gn
336664,Español,es
336666,English,en
336669,Español,es
33667,English,en
33668,English,en
336681,Português,pt
336691,English,en
33670,English,en
33673,English,en
336736,English,en
336744,한국어/조선말,ko
33676,English,en
33676,Español,es
336775,English,en
336776,日本語,ja
33680,English,en
336804,Türkçe,tr
336805,العربية,ar
336805,Français,fr
336806,svenska,sv
336807,Français,fr
336808,Català,ca
336808,Deutsch,de
336808,Latin,la
336808,Português,pt
336808,Español,es
336811,English,en
336811,Français,fr
336811,اردو,ur
33682,Český,cs
33684,Český,cs
336845,English,en
336850,English,en
33688,Norsk,no
336882,Norsk,no
336884,Norsk,no
336885,Norsk,no
33689,English,en
336890,English,en
33691,English,en
33693,English,en
336970,svenska,sv
336972,اردو,ur
336972,العربية,ar
336972,हिन्दी,hi
336972,English,en
337,Français,fr
337,Türkçe,tr
33701,Français,fr
337012,English,en
337029,English,en
33704,Français,fr
337075,English,en
33708,English,en
337085,English,en
33709,English,en
33710,English,en
33710,Français,fr
337101,Español,es
337104,English,en
337107,Français,fr
337115,Español,es
33712,English,en
33714,Pусский,ru
337154,English,en
33719,English,en
337208,English,en
33721,English,en
337218,English,en
33723,广州话 / 廣州話,cn
33723,普通话,zh
33723,ภาษาไทย,th
33725,English,en
33726,English,en
33726,Français,fr
33728,English,en
33728,Italiano,it
33729,English,en
33730,English,en
33731,English,en
33733,English,en
337339,English,en
33734,English,en
33735,English,en
33738,English,en
33740,English,en
337405,English,en
33743,English,en
337435,Český,cs
337435,Deutsch,de
337435,Polski,pl
33744,English,en
337456,"",mr
337473,English,en
33754,English,en
337549,English,en
337550,English,en
33762,English,en
337641,Dansk,da
33765,English,en
33765,Deutsch,de
33766,English,en
337663,English,en
337674,Français,fr
337677,Français,fr
337703,No Language,xx
337730,Français,fr
33774,English,en
33774,Español,es
337747,English,en
337747,Español,es
337751,English,en
337758,"",mk
337789,English,en
33783,English,en
33784,svenska,sv
337844,English,en
33786,svenska,sv
33787,English,en
337874,English,en
337876,हिन्दी,hi
337879,English,en
33788,English,en
33789,English,en
33792,English,en
337944,English,en
337958,English,en
33796,English,en
337960,English,en
33799,English,en
33799,Français,fr
338,Deutsch,de
33801,Italiano,it
33806,Nederlands,nl
338063,English,en
338065,हिन्दी,hi
338072,Deutsch,de
33809,Italiano,it
33809,Deutsch,de
33810,English,en
338100,English,en
338107,English,en
338107,Italiano,it
33811,English,en
33811,Español,es
33813,English,en
33814,English,en
33817,Español,es
338189,Français,fr
338227,Pусский,ru
33823,English,en
33827,English,en
338273,Français,fr
33828,Français,fr
338309,普通话,zh
33831,English,en
338312,Magyar,hu
33838,English,en
338381,Deutsch,de
338387,English,en
33839,English,en
33842,Español,es
338421,广州话 / 廣州話,cn
33843,English,en
338438,English,en
338438,Italiano,it
338485,English,en
33851,English,en
33851,Magyar,hu
338517,Pусский,ru
338518,English,en
338544,English,en
338546,Français,fr
338614,English,en
338676,English,en
338689,English,en
33870,English,en
33870,普通话,zh
33871,English,en
338729,한국어/조선말,ko
33875,English,en
33875,日本語,ja
338766,English,en
338767,svenska,sv
338803,한국어/조선말,ko
338913,English,en
338928,English,en
338930,"",ml
338964,English,en
339,English,en
339,suomi,fi
339,Français,fr
339,Deutsch,de
339,Italiano,it
339060,English,en
339065,English,en
339077,suomi,fi
339079,English,en
33908,广州话 / 廣州話,cn
33908,日本語,ja
33908,한국어/조선말,ko
33908,普通话,zh
33909,English,en
339116,English,en
33913,Français,fr
33914,English,en
339145,English,en
339145,Deutsch,de
339148,English,en
33916,Český,cs
33923,English,en
33924,English,en
33927,English,en
33927,Español,es
339274,Deutsch,de
339274,हिन्दी,hi
33931,English,en
339312,English,en
33932,English,en
339320,English,en
339320,Español,es
339339,English,en
339355,English,en
339362,English,en
339367,हिन्दी,hi
339396,English,en
339397,English,en
339403,English,en
339405,English,en
339408,English,en
339419,English,en
339428,Deutsch,de
339445,English,en
339526,English,en
339527,English,en
339530,English,en
339533,English,en
339533,Deutsch,de
339533,Italiano,it
33954,Italiano,it
339547,English,en
339562,广州话 / 廣州話,cn
339562,English,en
339562,Italiano,it
339562,한국어/조선말,ko
339562,普通话,zh
3396,English,en
339669,English,en
339692,English,en
3397,Deutsch,de
3397,Polski,pl
339739,English,en
33974,English,en
33974,Deutsch,de
33974,"",tl
33974,ภาษาไทย,th
339749,日本語,ja
339751,English,en
339751,Français,fr
339751,日本語,ja
339790,English,en
339792,English,en
33984,日本語,ja
339846,English,en
33988,English,en
339888,English,en
339894,Deutsch,de
33990,English,en
33990,Latin,la
339927,English,en
339928,Português,pt
339928,English,en
339934,English,en
33994,English,en
339944,Eesti,et
33996,English,en
33996,Français,fr
33996,Pусский,ru
339964,Français,fr
339964,English,en
339967,English,en
33997,English,en
33997,Français,fr
33997,Somali,so
33998,Français,fr
339984,English,en
339987,English,en
339988,English,en
339992,English,en
339994,English,en
340,English,en
340,Pусский,ru
340,Український,uk
34000,English,en
340027,English,en
34003,English,en
34004,English,en
340053,English,en
340053,Français,fr
34006,English,en
340101,English,en
340103,English,en
34012,English,en
34012,Español,es
34013,Français,fr
34014,English,en
34015,English,en
34016,English,en
340176,日本語,ja
340187,English,en
34019,日本語,ja
340190,English,en
340194,English,en
340210,English,en
340213,English,en
340215,English,en
340223,English,en
34023,English,en
340230,English,en
34024,English,en
340243,English,en
34025,English,en
340255,English,en
340275,English,en
340357,English,en
34036,English,en
34036,Español,es
34038,English,en
340382,日本語,ja
340401,Deutsch,de
340402,English,en
34043,English,en
34043,Français,fr
34043,Magyar,hu
34045,English,en
34045,Français,fr
34045,Deutsch,de
340481,Français,fr
340484,English,en
340485,English,en
340487,English,en
340488,Español,es
340488,English,en
3405,Italiano,it
34052,English,en
34053,English,en
340584,English,en
34061,Dansk,da
340611,English,en
340616,Deutsch,de
340616,Français,fr
340616,English,en
340627,English,en
34064,Română,ro
34065,English,en
34065,Deutsch,de
34065,日本語,ja
340666,English,en
34067,English,en
34067,Deutsch,de
340676,svenska,sv
340676,English,en
340676,Français,fr
340677,English,en
340677,Français,fr
34068,Français,fr
340684,English,en
34069,Français,fr
34069,Deutsch,de
34070,svenska,sv
340712,Español,es
340746,한국어/조선말,ko
34075,Český,cs
34075,English,en
340753,English,en
34077,English,en
34078,English,en
340785,English,en
34079,English,en
34081,English,en
340816,Português,pt
340816,English,en
34082,English,en
340837,English,en
340837,Deutsch,de
34084,English,en
34086,English,en
340881,English,en
34090,Nederlands,nl
34090,English,en
34092,Nederlands,nl
34093,English,en
34093,Français,fr
340937,English,en
340945,English,en
340945,日本語,ja
340961,Italiano,it
34098,English,en
341006,English,en
341007,اردو,ur
34101,English,en
341012,English,en
341013,svenska,sv
341013,English,en
341013,Deutsch,de
341013,Pусский,ru
341045,Deutsch,de
341045,Pусский,ru
341050,English,en
341051,English,en
34106,English,en
34106,Pусский,ru
341077,English,en
341106,svenska,sv
341106,English,en
34113,English,en
341174,English,en
341176,English,en
341178,English,en
341201,English,en
341201,Srpski,sr
34125,English,en
34125,Deutsch,de
34127,English,en
34128,English,en
34130,English,en
34131,日本語,ja
34134,English,en
341366,English,en
341366,Italiano,it
341366,"",ne
34138,Deutsch,de
341392,English,en
341392,Français,fr
341420,தமிழ்,ta
34144,हिन्दी,hi
341443,日本語,ja
341445,English,en
34145,Français,fr
34148,English,en
341490,Íslenska,is
341491,Deutsch,de
341491,Íslenska,is
34151,English,en
34152,English,en
341559,Hrvatski,hr
34158,English,en
34158,Español,es
34163,English,en
341689,English,en
34170,English,en
341744,English,en
341744,Español,es
341745,Deutsch,de
34179,广州话 / 廣州話,cn
34179,普通话,zh
3418,English,en
3418,Français,fr
3418,Deutsch,de
34181,Dansk,da
34182,普通话,zh
34184,English,en
34186,Français,fr
34187,English,en
34188,English,en
341886,English,en
341895,"",ml
341895,தமிழ்,ta
34193,English,en
34194,日本語,ja
34195,English,en
341957,English,en
34196,Português,pt
341984,English,en
341984,Magyar,hu
342,Deutsch,de
342003,தமிழ்,ta
342011,Español,es
34202,English,en
342021,한국어/조선말,ko
34204,English,en
34205,English,en
34207,Español,es
34208,Magyar,hu
34208,Română,ro
34210,English,en
34216,广州话 / 廣州話,cn
34216,普通话,zh
342163,Magyar,hu
342163,Español,es
342165,English,en
34219,English,en
34219,Español,es
342213,Español,es
342218,svenska,sv
34223,English,en
342281,Français,fr
3423,Français,fr
34231,English,en
34233,English,en
34233,Español,es
342381,English,en
342464,English,en
342472,English,en
342473,English,en
342474,English,en
342502,English,en
342521,English,en
342546,English,en
342550,Hrvatski,hr
342562,English,en
342588,日本語,ja
3426,Français,fr
342657,한국어/조선말,ko
342672,English,en
342684,Español,es
342686,Pусский,ru
34269,English,en
34269,Français,fr
342695,Dansk,da
342695,svenska,sv
3427,Français,fr
342737,English,en
342737,Español,es
34276,English,en
342765,Polski,pl
342786,English,en
34280,English,en
34280,Français,fr
34280,Italiano,it
34280,Español,es
34282,English,en
34283,English,en
342878,Français,fr
34288,English,en
342896,English,en
342917,English,en
342917,Magyar,hu
342925,English,en
342927,English,en
34299,English,en
343,English,en
34300,English,en
343010,English,en
343018,English,en
34303,English,en
343059,English,en
343059,普通话,zh
343070,English,en
343070,Deutsch,de
34308,English,en
34309,English,en
34311,English,en
343112,English,en
34312,English,en
34314,English,en
343140,广州话 / 廣州話,cn
343140,普通话,zh
343173,English,en
3432,English,en
34322,English,en
34322,Deutsch,de
343227,Español,es
34325,English,en
34326,日本語,ja
34327,Italiano,it
34327,English,en
34328,English,en
343283,svenska,sv
343284,English,en
343289,English,en
343295,English,en
343304,English,en
34334,English,en
34335,English,en
343369,English,en
343371,English,en
34341,English,en
343426,English,en
343611,English,en
343702,Français,fr
34372,No Language,xx
343724,English,en
34374,English,en
34376,English,en
34377,English,en
34379,English,en
343795,English,en
343795,Português,pt
34380,English,en
34381,English,en
343843,한국어/조선말,ko
343858,English,en
343858,Français,fr
343878,Dansk,da
34388,English,en
34388,Deutsch,de
34388,Magyar,hu
343880,English,en
343887,English,en
34389,العربية,ar
34389,"",ku
343921,English,en
343934,English,en
343972,English,en
343977,Český,cs
343977,English,en
343977,Magyar,hu
343977,Italiano,it
343977,Polski,pl
344,Deutsch,de
344039,English,en
344041,English,en
344120,Français,fr
344123,English,en
344123,Deutsch,de
344147,English,en
34417,English,en
344170,العربية,ar
344170,English,en
34420,Türkçe,tr
34421,English,en
34423,English,en
34423,Pусский,ru
344277,English,en
344277,Italiano,it
34433,"",jv
34444,English,en
34444,Deutsch,de
344476,한국어/조선말,ko
34449,Bosanski,bs
34449,Hrvatski,hr
34449,English,en
34449,Deutsch,de
34449,Italiano,it
34449,Srpski,sr
34453,English,en
34456,English,en
34459,English,en
344591,Deutsch,de
344593,English,en
34461,English,en
34462,English,en
34463,English,en
34469,English,en
34474,English,en
34474,Français,fr
34474,Deutsch,de
34479,English,en
34480,English,en
34482,English,en
344854,English,en
344906,English,en
34494,Italiano,it
34496,English,en
345,English,en
345003,English,en
345009,English,en
345009,Português,pt
34505,English,en
345054,Français,fr
34506,English,en
34507,English,en
34509,English,en
34512,English,en
34513,English,en
345139,العربية,ar
34515,English,en
34516,English,en
345176,English,en
34518,English,en
34521,English,en
345235,한국어/조선말,ko
345235,普通话,zh
34527,svenska,sv
34528,日本語,ja
34528,普通话,zh
34528,Pусский,ru
34530,日本語,ja
34530,普通话,zh
34530,Pусский,ru
345306,Pусский,ru
345323,English,en
345426,Deutsch,de
345438,Nederlands,nl
34544,Deutsch,de
34544,English,en
34544,Español,es
34544,Français,fr
34544,Kiswahili,sw
345468,English,en
345470,English,en
345489,English,en
34549,English,en
345519,English,en
34557,English,en
345575,Dansk,da
345575,English,en
345575,Deutsch,de
345575,Norsk,no
34560,English,en
34561,Tiếng Việt,vi
34561,日本語,ja
34561,普通话,zh
34563,English,en
345637,English,en
34564,English,en
345661,العربية,ar
345661,English,en
345664,English,en
34573,English,en
345735,广州话 / 廣州話,cn
34574,Deutsch,de
34574,English,en
34576,English,en
34577,Italiano,it
34577,日本語,ja
345775,Dansk,da
345775,Nederlands,nl
345775,Français,fr
34581,English,en
34582,Bokmål,nb
34583,English,en
34584,English,en
34586,Polski,pl
34586,Pусский,ru
345874,English,en
345874,Français,fr
345875,English,en
34588,Português,pt
345888,한국어/조선말,ko
345896,English,en
345906,Español,es
345909,English,en
345911,English,en
345913,English,en
345914,English,en
345914,Português,pt
345915,English,en
345916,English,en
345918,English,en
34592,English,en
345920,English,en
345922,English,en
345924,English,en
345925,English,en
345931,English,en
345938,English,en
345944,English,en
34595,English,en
34598,English,en
34598,Deutsch,de
34599,English,en
346,日本語,ja
34600,English,en
34601,English,en
346034,Español,es
34604,English,en
346079,English,en
346093,English,en
346106,English,en
346134,English,en
34614,svenska,sv
34615,English,en
346170,English,en
346170,Deutsch,de
346225,Español,es
34623,English,en
346239,Deutsch,de
34626,Bahasa indonesia,id
34630,English,en
34630,Deutsch,de
34631,English,en
346347,English,en
34636,English,en
34636,Deutsch,de
34637,English,en
346384,English,en
346388,English,en
346401,English,en
346401,Français,fr
346443,Polski,pl
346469,svenska,sv
34647,English,en
34647,日本語,ja
346472,Pусский,ru
346472,Deutsch,de
346472,English,en
346472,Latin,la
346472,Español,es
346473,English,en
346489,English,en
346490,shqip,sq
346490,Deutsch,de
346490,Srpski,sr
346494,English,en
34650,English,en
34651,English,en
34652,English,en
34653,English,en
34653,Español,es
346564,Français,fr
346570,English,en
34658,广州话 / 廣州話,cn
346592,English,en
34662,English,en
346641,Deutsch,de
346646,한국어/조선말,ko
346650,English,en
346651,English,en
34666,English,en
34666,Deutsch,de
34666,Italiano,it
34667,English,en
346672,English,en
346672,"",km
346672,ภาษาไทย,th
346672,Український,uk
346681,English,en
346685,Español,es
346685,English,en
34671,Deutsch,de
34671,Português,pt
34672,English,en
34672,Français,fr
346723,Český,cs
346755,Polski,pl
346763,Dansk,da
346808,English,en
34681,English,en
34683,svenska,sv
346838,English,en
34689,English,en
3469,English,en
34696,English,en
34697,Deutsch,de
34697,English,en
347,No Language,xx
347026,English,en
34703,Español,es
347031,English,en
347033,English,en
347035,English,en
347064,Deutsch,de
347096,English,en
347097,English,en
347106,svenska,sv
347123,English,en
347126,English,en
347127,English,en
34714,English,en
347184,Français,fr
347184,Italiano,it
347184,English,en
3472,Français,fr
3472,Somali,so
3472,Español,es
3472,English,en
347201,日本語,ja
34723,English,en
34723,Français,fr
34723,Deutsch,de
34723,Pусский,ru
347258,English,en
347264,English,en
34729,English,en
347317,Nederlands,nl
347317,English,en
34732,English,en
347328,עִבְרִית,he
347331,"",mr
34734,English,en
347344,Italiano,it
347344,svenska,sv
347382,Pусский,ru
347413,日本語,ja
34745,English,en
34746,English,en
34748,English,en
347497,English,en
34752,English,en
347528,English,en
347548,English,en
34759,English,en
3476,Français,fr
34760,English,en
347627,English,en
34763,తెలుగు,te
347630,English,en
34764,हिन्दी,hi
34764,Pусский,ru
347642,English,en
347647,English,en
34765,English,en
34766,English,en
347666,Español,es
347669,Español,es
34768,English,en
347688,Český,cs
347688,English,en
347689,English,en
34769,English,en
347697,한국어/조선말,ko
347702,English,en
34772,日本語,ja
34774,English,en
347751,English,en
347752,English,en
347752,Français,fr
347754,English,en
347754,Deutsch,de
347757,English,en
347762,English,en
347763,English,en
347764,English,en
347764,Deutsch,de
347767,Español,es
34777,广州话 / 廣州話,cn
34778,English,en
347786,Pусский,ru
3478,Français,fr
3478,Deutsch,de
3478,Italiano,it
347807,Deutsch,de
347807,हिन्दी,hi
34783,English,en
347847,English,en
347848,English,en
347850,English,en
347855,English,en
34787,English,en
34787,Íslenska,is
34787,日本語,ja
347870,English,en
347881,English,en
347882,English,en
34789,English,en
3479,Français,fr
34792,English,en
347938,English,en
34794,English,en
347944,English,en
347945,English,en
34796,English,en
347968,English,en
347969,English,en
347979,Pусский,ru
348,English,en
348,Español,es
3480,Français,fr
3480,Deutsch,de
34800,广州话 / 廣州話,cn
348025,Français,fr
34803,English,en
348035,English,en
34806,English,en
348060,English,en
348060,Français,fr
348069,English,en
348089,English,en
348089,Italiano,it
34812,English,en
34813,English,en
348138,English,en
3482,Deutsch,de
3482,English,en
348295,普通话,zh
348296,English,en
3483,English,en
3483,Deutsch,de
348315,Nederlands,nl
348320,Nederlands,nl
348320,Deutsch,de
348346,English,en
34835,English,en
34836,English,en
348375,Français,fr
34838,English,en
34838,Français,fr
34838,Deutsch,de
34838,Español,es
348389,English,en
