id,release_date,budget,revenue,profit,avg_rating,total_ratings,std_dev,last_rated
51362,1921-10-26,,,,,,,
51364,1922-08-28,,,,,,,
51366,1922-10-01,,,,,,,
51367,1923-03-01,,,,,,,
5137,2004-09-17,,5.7958696E7,,4.5,2,0.0,2008-04-24
51374,1934-05-25,,,,,,,
51393,2009-11-19,,,,,,,
51406,1952-01-01,,,,,,,
51411,1950-01-04,,,,,,,
51413,2009-05-14,,,,,,,
51424,1977-06-01,,,,,,,
51429,1973-06-06,,,,,,,
51434,1990-03-08,,1305887.0,,,,,
51438,2001-10-05,,,,,,,
5145,2005-09-02,,,,,,,
51450,2010-11-24,,,,,,,
51452,2002-03-17,,,,,,,
51476,1947-03-15,,,,,,,
51497,2011-04-20,1.25E8,6.26137675E8,5.01137675E8,,,,
51511,2010-05-12,,,,,,,
51533,2010-12-16,,,,,,,
51540,2011-07-08,3.5E7,1.17E8,8.2E7,3.925,20,0.6934847169416057,2016-06-27
51548,2010-08-19,,,,,,,
51549,2008-06-07,,,,,,,
5156,1948-11-24,133000.0,361712.0,228712.0,,,,
51560,1976-07-29,,,,,,,
51572,1953-01-01,,,,,,,
51576,1994-10-08,,,,,,,
51578,1967-09-01,,,,,,,
51590,2010-03-01,,,,,,,
51594,1985-10-26,,,,,,,
51619,1952-12-21,,,,,,,
51675,2007-01-01,,,,,,,
51681,1980-09-30,,,,,,,
51722,2001-09-19,,,,,,,
51736,2010-06-23,,,,,,,
51759,1929-11-19,,,,,,,
5178,2009-09-11,3800000.0,,,,,,
51786,2004-10-21,,,,,,,
51787,1940-01-29,,,,,,,
5179,1969-02-24,,,,3.0,2,2.8284271247461903,2015-07-16
51791,1943-10-01,,,,,,,
51824,2000-02-21,,,,,,,
51828,2011-03-02,,5.9389433E7,,,,,
5183,1972-12-12,,,,,,,
51848,2009-12-13,,,,,,,
51853,2010-01-20,,,,,,,
51856,1967-07-24,,,,,,,
51857,1975-01-26,,,,,,,
51863,1964-05-05,,,,,,,
51865,2003-08-27,,,,,,,
5187,1993-04-30,,,,4.0,3,0.0,2002-07-11
51871,2008-09-10,,,,,,,
51876,2011-03-08,,1.61849455E8,,,,,
51880,2009-11-15,,,,,,,
51890,2003-07-19,,,,,,,
51912,1959-06-06,,,,,,,
51927,2002-09-09,,97000.0,,3.0,1,,2010-05-11
51929,1987-08-01,,,,,,,
51935,2009-11-20,2500000.0,,,4.214285714285714,7,0.809173593712687,2016-05-08
51939,2002-11-22,,,,2.0,1,,2015-11-18
51945,2003-12-03,,,,,,,
51946,2008-07-23,,,,,,,
51947,1959-06-24,,,,,,,
51953,2001-01-26,,,,,,,
51962,2010-06-03,,,,,,,
51971,2009-09-19,,,,,,,
51991,2010-12-22,,,,,,,
51994,2011-09-11,,1126525.0,,,,,
51995,2011-07-15,8000000.0,,,,,,
52013,2010-03-12,,58.0,,,,,
52015,2010-09-30,650000.0,33245.0,-616755.0,,,,
52022,1998-12-08,,,,,,,
5203,1989-12-22,7000000.0,,,4.0,1,,2002-03-17
52036,2003-09-10,,2281585.0,,,,,
52039,2009-01-01,,,,,,,
5204,2003-11-20,500000.0,,,,,,
52044,2010-02-09,,,,,,,
52045,2010-12-22,,,,,,,
52049,2000-09-01,,,,,,,
5205,1977-01-18,1000000.0,,,3.5,1,,2015-12-01
52059,1995-01-01,,,,,,,
52060,2010-12-12,,,,,,,
52067,2011-02-11,,6861102.0,,,,,
52073,2007-08-22,,,,,,,
52077,2010-12-15,,,,,,,
52083,1982-11-02,,7241180.0,,,,,
521,1954-05-29,1400000.0,3000000.0,1600000.0,3.6,10,1.1737877907772674,2000-11-22
52106,1989-06-06,,,,,,,
52117,1986-05-05,,,,,,,
52122,1965-07-01,,,,,,,
52150,2007-04-13,,,,,,,
52199,1957-06-01,,,,,,,
52203,1960-02-02,,,,,,,
52204,1958-09-01,,,,,,,
52208,2010-09-24,,,,,,,
52225,2010-10-28,,,,,,,
52229,1937-05-29,,,,,,,
52251,2004-07-25,,,,,,,
52258,2001-01-01,,,,,,,
52263,1996-10-02,,,,,,,
52264,2010-12-13,,309973.0,,,,,
52273,2001-05-12,,,,,,,
52277,2001-10-20,,,,,,,
52278,1948-08-24,,,,,,,
5228,1976-04-23,,2.4854765E7,,,,,
52280,1933-03-03,,,,,,,
52286,1988-10-05,,,,,,,
523,2006-03-02,,,,3.3333333333333335,6,1.632993161855452,2001-04-08
52304,1990-05-06,,,,,,,
52311,2006-11-26,,,,,,,
52318,1985-01-01,,,,,,,
52320,2010-11-12,,,,,,,
52333,2010-05-10,,,,,,,
52350,2010-01-02,,,,,,,
52358,1936-07-20,,,,,,,
52364,1950-07-07,,,,,,,
52395,1990-07-15,,,,,,,
524,1995-11-22,,1.16112375E8,,3.5555555555555554,36,0.9839989676081821,2012-03-10
52406,2009-05-26,412000.0,,,,,,
52415,2008-10-16,,,,,,,
52416,2006-08-03,,,,,,,
52418,2008-03-20,,,,,,,
52429,1936-11-12,,,,,,,
52432,1937-07-21,,,,,,,
52441,2010-02-18,,,,,,,
52445,2007-03-22,,1275162.0,,,,,
52452,2006-09-19,4300000.0,,,,,,
52458,1989-11-13,,,,3.65,10,0.579750904364203,2016-05-08
52472,1996-01-08,,,,,,,
52474,2010-11-10,,,,,,,
52475,2010-10-14,,,,,,,
52477,1999-01-28,,,,,,,
52480,1966-10-26,,,,,,,
52488,1989-01-07,,,,,,,
525,1980-06-17,2.7E7,1.1522989E8,8.822989E7,,,,
52528,1984-03-29,,,,4.0,1,,2011-06-04
52538,2004-04-21,,,,,,,
52555,1975-11-26,,,,,,,
52557,1983-03-23,,,,,,,
5256,2003-03-26,,,,2.0,1,,2002-03-31
52560,1990-08-03,,,,,,,
52561,1935-02-22,,,,,,,
5257,2000-07-11,,,,,,,
52587,2010-10-28,,,,,,,
52589,2005-01-15,,,,,,,
52605,2010-09-24,,,,,,,
5261,2001-11-01,,,,,,,
52615,2006-02-27,,,,,,,
52623,2007-01-01,,1.0,,,,,
52627,1993-04-19,,,,,,,
52628,2009-11-18,,,,,,,
52629,2010-09-03,,,,,,,
52653,2014-04-04,,149337.0,,,,,
52655,2001-11-17,,,,,,,
52661,1974-08-29,,,,,,,
52677,1936-01-24,,,,,,,
52685,2007-02-15,,,,,,,
52696,2010-12-10,,,,,,,
527,1994-09-02,,2201126.0,,4.30327868852459,244,0.8820509607283071,2016-10-07
52702,1982-08-26,,,,,,,
52705,1963-05-31,,,,,,,
52734,1984-06-29,,,,,,,
52744,1984-11-21,,1.1129057E7,,,,,
52748,1931-02-26,,,,,,,
52775,1958-10-04,,,,,,,
52779,1958-01-01,,,,,,,
52794,1989-01-18,,,,,,,
52796,2004-01-29,,,,,,,
52799,2009-09-23,,,,,,,
52805,2000-08-07,,,,,,,
52808,1976-10-10,,,,,,,
52809,1978-08-17,,,,,,,
52837,1983-01-01,500000.0,,,,,,
52844,1947-04-19,,,,,,,
52846,1942-02-17,,,,,,,
52848,1950-11-25,,,,,,,
52850,2010-12-30,,,,,,,
52853,1942-04-01,,,,,,,
52857,1955-04-19,,,,,,,
52859,1940-11-11,,,,,,,
5289,2005-01-17,2.0E7,10289.0,-1.9989711E7,,,,
52912,1977-10-01,,,,,,,
52914,1976-10-29,,,,,,,
52916,1969-09-16,,,,,,,
52920,1978-12-08,,,,,,,
52936,1992-10-23,,256249.0,,,,,
52939,2010-12-29,3000000.0,1.9010585E7,1.6010585E7,,,,
52947,2005-10-10,,,,,,,
52949,1970-01-01,,,,,,,
52954,1952-09-20,,,,,,,
52960,1974-07-11,,,,,,,
52991,1952-04-08,,,,,,,
52996,1995-11-24,,,,,,,
52999,2002-08-28,,,,,,,
53000,2001-08-23,,,,3.4285714285714284,14,0.780954614488006,2016-07-29
53010,2011-01-05,,,,,,,
53023,1965-02-10,,,,,,,
53035,2010-06-28,2500000.0,,,,,,
53042,2005-05-16,,,,,,,
53048,2001-03-10,,,,,,,
53049,1992-09-18,,799674.0,,,,,
53074,1981-01-01,,,,,,,
53080,2009-07-25,3000000.0,,,,,,
53085,2006-04-06,,,,,,,
53086,2007-02-21,,,,,,,
53113,1998-09-18,,,,,,,
53116,1999-01-22,,,,,,,
53117,1998-07-16,,,,,,,
53119,1998-03-30,,100544.0,,,,,
53129,2005-02-22,,,,4.0,5,0.6123724356957946,2014-08-23
53144,1946-12-15,,,,,,,
53156,1956-09-12,,,,,,,
53161,1928-11-11,,,,,,,
53168,1999-02-13,,,,,,,
53187,1958-04-01,,,,,,,
53191,2007-03-11,,,,,,,
53200,1992-02-21,,,,,,,
53204,2007-09-14,,,,,,,
53206,1978-01-01,,,,,,,
53215,2006-01-01,,,,,,,
53217,1957-07-06,,,,,,,
53219,1938-05-06,,,,,,,
53223,1977-01-01,,,,,,,
53229,1962-10-16,,,,,,,
53230,1925-08-26,592.0,1.0,-591.0,,,,
53232,1931-06-13,,,,,,,
53256,2010-12-23,,2611555.0,,,,,
53283,2010-10-01,,,,,,,
53290,2009-09-15,,,,,,,
53296,2005-10-21,,,,,,,
53301,2004-09-24,,,,,,,
53319,2011-01-05,6000000.0,,,,,,
53328,2011-06-03,,90425.0,,,,,
53342,1984-11-11,,,,,,,
53354,2010-03-21,,,,,,,
53358,2010-10-01,,,,,,,
53364,2010-11-11,,,,,,,
53380,1998-01-18,,39842.0,,,,,
53385,1914-06-11,,,,,,,
53389,2010-09-01,,,,,,,
53392,1914-08-31,,,,,,,
53399,2010-09-10,,,,,,,
534,2009-05-20,2.0E8,3.71353001E8,1.71353001E8,4.2,25,0.6454972243679027,2000-12-10
53404,2010-08-09,,,,,,,
53405,1915-03-18,,,,,,,
53410,1915-08-09,,,,,,,
53412,1915-11-20,,,,,,,
53413,2010-12-29,,,,,,,
53419,1916-11-13,,,,,,,
53420,1917-04-16,,,,,,,
53423,1918-08-20,,,,,,,
53430,1923-02-26,,,,,,,
53437,2011-01-25,,,,,,,
53441,1955-08-25,,,,,,,
53445,2009-05-17,,,,,,,
53446,1946-10-15,,,,,,,
53457,2010-09-16,1.0E7,1.7511906E7,7511906.0,,,,
53463,2007-02-27,,,,,,,
53487,2011-10-01,2.5E7,1.1790979E7,-1.3209021E7,,,,
535,1983-04-14,4000000.0,9.2921203E7,8.8921203E7,3.8846153846153846,26,0.9198662110077999,2011-01-28
53514,2010-09-16,,,,,,,
53519,1920-07-11,,,,3.6153846153846154,13,0.6817210498023292,2016-08-17
53522,1932-09-23,,,,,,,
53524,1989-04-29,,,,,,,
53544,2007-06-15,,,,,,,
53554,2000-10-03,,,,,,,
53565,1928-11-18,,,,,,,
53571,1931-02-28,,,,,,,
53573,1931-09-26,,,,,,,
53598,1940-10-11,,,,,,,
53619,1965-08-18,,,,,,,
53622,1934-05-15,,,,,,,
53623,1966-04-20,,,,,,,
53624,1935-04-21,,,,,,,
53651,1952-11-15,,,,,,,
53685,1998-08-07,,,,,,,
53693,1991-10-04,,,,,,,
537,2005-10-12,,,,3.05,10,1.2572014777097404,2004-02-15
53714,1951-11-20,,,,,,,
53729,2009-02-07,3500000.0,,,,,,
53734,2003-01-21,,,,,,,
53743,2008-09-26,,,,,,,
53759,1910-03-24,,,,,,,
53767,1959-02-01,,,,,,,
53792,1933-12-25,,,,,,,
53805,2007-10-05,,,,,,,
53830,1934-12-05,,,,,,,
53834,1948-08-11,,,,,,,
53853,1937-07-02,,,,,,,
53860,1935-10-25,,,,,,,
53861,2010-01-06,,,,,,,
53862,1999-05-12,,9016377.0,,,,,
53864,1934-11-09,,,,,,,
53896,1991-11-22,,135893.0,,,,,
53898,1971-10-01,,,,,,,
539,1960-06-16,,3.2E7,,3.428,125,0.9107423416659765,2016-05-11
53905,2006-01-24,2500000.0,,,,,,
53914,1983-02-02,,,,,,,
53945,1999-01-03,,,,,,,
53949,1957-06-01,,,,,,,
53957,2009-03-13,,,,,,,
53975,2008-09-19,,,,,,,
53985,2009-10-28,,,,,,,
53999,2010-10-22,,,,2.5,1,,2007-12-10
54001,1974-01-01,,,,3.75,38,0.8032871655082449,2016-06-27
54007,1997-01-16,,7.0,,,,,
54008,1974-02-01,,,,,,,
54013,1979-03-22,800000.0,,,,,,
54040,2006-07-12,,,,,,,
54045,2002-10-22,,,,,,,
54064,2006-11-15,,,,,,,
54087,1992-09-23,4.3E7,1.33E7,-2.97E7,,,,
54093,2011-04-01,,,,,,,
541,1955-12-14,,,,4.037671232876712,146,0.8571919200030237,2016-06-27
54102,2008-07-13,,,,,,,
54117,2002-07-09,,2425000.0,,,,,
5413,2004-05-22,,,,0.5,1,,2009-12-02
54133,1981-01-01,,,,,,,
54142,2010-09-26,,,,,,,
54144,2010-05-28,1000000.0,,,,,,
54154,1970-09-09,,,,,,,
54155,2010-07-06,,,,,,,
54156,1983-12-11,,,,,,,
54164,1972-09-28,,,,,,,
54191,1991-04-21,,,,,,,
54195,1966-05-01,,,,,,,
54198,1921-12-01,,,,,,,
5421,1981-10-11,,,,3.5,3,0.0,2016-02-15
54220,1992-01-01,,,,4.0,1,,2010-02-11
54236,1974-04-28,,,,,,,
5425,1979-11-15,,,,2.0,1,,2002-06-09
54254,2008-10-01,,115605.0,,,,,
54256,1983-04-23,,,,4.0,2,1.4142135623730951,2016-06-27
54271,2011-01-17,1.7E7,,,,,,
54274,1965-09-18,,,,,,,
54275,1965-12-24,,,,,,,
54276,1966-08-13,,,,3.6666666666666665,3,0.5773502691896258,2016-06-18
54280,1968-08-10,,,,,,,
54281,1968-12-28,,,,4.125,4,0.6291528696058959,2012-01-19
54283,1970-08-12,,,,,,,
54288,1943-03-21,,,,,,,
54291,1997-08-27,,,,,,,
543,1929-06-30,,,,3.3461538461538463,52,0.8830565319459268,2016-08-17
54306,1972-09-02,,,,,,,
54309,2007-02-14,,,,,,,
54312,2009-12-21,,,,,,,
54325,2007-06-03,,,,,,,
5434,1973-01-11,,,,3.5,2,0.0,2011-01-28
54354,2003-03-14,,,,,,,
54358,2011-08-01,,,,,,,
54380,2000-04-21,6105121.0,,,,,,
54384,2008-08-21,,,,,,,
54392,1950-01-19,,,,,,,
54398,2009-11-01,,,,,,,
544,1998-07-15,2.3E7,3.69884651E8,3.46884651E8,2.611111111111111,9,1.1118053386771944,2005-04-24
54400,1991-10-21,,,,,,,
54406,2003-12-26,,,,,,,
54407,1985-10-04,3400000.0,660537.0,-2739463.0,,,,
54421,1996-12-07,,,,,,,
54471,1996-10-09,,,,,,,
54484,2010-11-13,,,,,,,
54487,2010-01-26,,,,,,,
54503,1979-01-01,,,,3.7386363636363638,44,0.7662096103671809,2016-08-17
54506,2005-01-27,,,,,,,
54514,1998-04-06,,,,,,,
54518,2011-02-11,,9.8441954E7,,,,,
54524,2010-02-14,3900000.0,208475.0,-3691525.0,,,,
54539,1924-12-12,,,,,,,
54544,2001-02-28,,,,,,,
54546,2005-01-01,,,,,,,
54548,2009-11-03,,,,,,,
54555,2005-03-17,,,,,,,
54558,2006-03-30,,,,,,,
54559,2010-12-13,,,,,,,
54560,1988-09-23,,,,,,,
54566,1966-08-26,,,,,,,
54569,1936-03-18,,,,,,,
54575,1968-09-01,,,,,,,
5458,2000-11-09,,,,1.0,2,0.0,2002-09-30
54580,2002-09-27,,146402.0,,,,,
54597,2011-04-25,,,,,,,
54602,2010-01-25,,14944.0,,,,,
54613,1976-04-01,,,,,,,
54627,2000-08-12,,,,,,,
54635,1941-08-29,,,,,,,
54648,1995-04-11,2.8E7,3983912.0,-2.4016088E7,2.3333333333333335,3,0.7637626158259734,2016-05-08
54658,1984-05-31,,,,,,,
54660,1981-10-02,,,,,,,
54662,2011-02-15,1000000.0,,,,,,
54677,2010-10-05,,,,,,,
54692,2010-10-12,,,,,,,
54699,2007-02-12,,,,,,,
54700,2010-08-04,,,,,,,
5471,2005-09-14,,92076.0,,3.0,1,,2002-07-19
54714,2002-09-29,,,,,,,
54720,2008-10-01,,,,,,,
5473,2004-09-02,,,,5.0,1,,2012-08-05
54731,2010-04-27,,,,,,,
54734,2009-10-20,,,,4.5,1,,2012-02-22
54746,2010-09-14,,,,,,,
54752,1984-10-26,,,,,,,
54759,2002-10-11,,,,,,,
54770,2010-03-13,,,,,,,
54773,1935-01-25,,,,,,,
54782,2001-04-24,,,,,,,
54794,2002-08-20,,,,,,,
548,1950-12-26,250000.0,96568.0,-153432.0,3.0,9,1.118033988749895,2005-04-24
54800,1998-07-13,,,,,,,
54801,1967-05-01,,,,,,,
54803,1982-03-26,,,,,,,
54804,1994-07-08,,,,,,,
54814,1993-07-05,,,,,,,
5482,1974-01-01,,,,,,,
54838,1997-01-10,,,,,,,
54845,1993-01-09,,,,,,,
54850,1996-04-12,500000.0,,,,,,
54861,1973-12-31,,,,,,,
54880,1959-11-26,,,,,,,
54893,2007-06-15,,,,,,,
54894,2005-01-01,,,,,,,
549,1996-08-09,2962051.0,3011195.0,49144.0,4.125,12,0.8822749519900759,2011-06-04
5491,2000-05-10,4.4E7,2.14E7,-2.26E7,,,,
54910,2006-12-08,,,,0.5,1,,2011-02-13
54911,2008-03-07,400000.0,5255.0,-394745.0,,,,
54919,1969-06-25,,,,,,,
54940,1998-08-26,,,,,,,
54966,1972-09-10,,,,,,,
54968,1999-02-17,,,,,,,
54979,1954-08-05,350000.0,,,,,,
54986,2000-01-29,,,,,,,
55008,2009-06-01,,,,,,,
55018,2002-10-23,,,,,,,
5503,1993-08-06,,3.6887576E8,,1.0,1,,2002-09-08
55032,1972-01-15,,,,,,,
55033,1992-01-25,,,,,,,
55044,1972-01-14,,,,,,,
55047,2003-01-19,,,,,,,
55059,1989-05-04,,,,,,,
55061,2010-05-17,,693181.0,,,,,
55066,1998-09-18,,,,,,,
55086,1943-11-28,,,,,,,
55106,1972-07-06,,,,,,,
55123,1999-11-28,,1281176.0,,,,,
55125,2005-11-03,,,,,,,
55134,2005-03-25,,,,,,,
55135,2004-03-25,,,,,,,
55149,1989-03-22,500000.0,,,,,,
55150,1964-10-14,,,,,,,
55152,1969-06-11,175000.0,,,,,,
5516,2004-03-25,,,,1.0,1,,2002-09-08
55166,2000-03-03,,,,,,,
55167,1969-10-03,,,,2.375,4,2.25,2015-11-13
55177,2004-07-16,,,,,,,
55184,1947-03-21,,,,,,,
5519,1971-03-27,,,,,,,
55190,2011-01-25,17000.0,,,,,,
55192,1957-04-30,,,,,,,
55194,2010-05-25,,,,,,,
55208,2009-12-09,,,,,,,
5521,2001-01-01,,,,0.5,1,,2007-12-28
55222,2002-11-22,,,,,,,
55229,2009-06-21,,,,,,,
55230,2009-12-30,,,,,,,
55240,1944-01-01,,,,,,,
55256,2001-09-14,,,,,,,
55261,1995-12-15,,,,2.25,2,1.7677669529663689,2014-02-03
55283,2010-02-19,,1458709.0,,,,,
55292,2011-01-20,,3.3662874E7,,,,,
55308,1947-07-15,,,,,,,
55309,1990-12-02,,,,,,,
55317,1968-09-06,,,,,,,
55321,1980-11-17,,,,,,,
55322,2010-10-26,,,,,,,
55325,1992-09-07,,,,,,,
55327,2007-01-01,,,,,,,
55347,2010-09-11,3200000.0,5332926.0,2132926.0,,,,
55370,1967-02-22,,,,,,,
55376,2008-10-17,,,,,,,
554,2002-01-01,,,,3.0,2,0.0,2000-04-26
55412,1967-12-01,,,,,,,
55435,2010-10-29,,,,,,,
55438,2011-03-25,,,,,,,
5546,1995-10-08,,,,,,,
55465,2011-11-04,1.9E7,3.5387212E7,1.6387212E7,,,,
55470,2006-06-24,,,,,,,
55475,1995-08-16,,,,,,,
5550,1993-04-17,,1.069621E7,,,,,
55500,1993-04-30,400000.0,,,,,,
5551,2000-07-31,6.5E7,1.28884132E8,6.3884132E7,,,,
55520,1988-02-26,,,,,,,
55522,2009-04-03,,,,,,,
55524,1949-04-08,,,,,,,
55529,2007-05-15,,,,,,,
55531,1951-04-06,,,,,,,
55534,2003-12-28,,,,,,,
55551,2000-05-13,,,,,,,
55561,1997-01-01,,,,,,,
55563,1994-12-28,,,,,,,
55567,2010-07-16,,531826.0,,,,,
55576,1997-01-19,,,,,,,
55587,1924-01-01,,,,,,,
55589,1925-10-05,,,,,,,
55602,1939-11-06,,,,,,,
55603,1948-08-29,,,,,,,
55608,2008-09-11,,,,,,,
55615,1991-03-21,,,,,,,
55616,2002-02-28,1596010.0,,,,,,
55624,1971-06-04,,,,,,,
55638,2009-11-07,,,,,,,
55648,1921-04-14,,,,,,,
55650,2003-12-01,,,,,,,
55651,2009-01-01,,,,,,,
55676,1995-05-21,,,,,,,
55687,1996-11-29,,,,3.0,1,,2011-01-28
55694,1992-09-15,,,,,,,
55699,1989-01-13,,,,,,,
55700,1997-01-01,,,,,,,
55715,2008-01-24,,,,,,,
55720,2011-06-24,1.0E7,1759252.0,-8240748.0,,,,
55721,2011-04-28,,2.88383523E8,,3.875,8,0.6943650748294136,2015-11-12
55727,1984-05-18,,,,,,,
55730,1992-10-26,,,,,,,
55733,2001-02-18,,,,,,,
55748,2004-08-20,,,,,,,
55756,1990-11-02,,,,,,,
55758,2010-10-14,,,,,,,
55759,1997-08-15,,,,,,,
55761,1992-10-09,,,,,,,
55767,2007-11-29,,,,,,,
55769,2009-10-28,,,,,,,
55784,1976-05-21,750000.0,,,,,,
55792,1980-02-01,,,,,,,
558,2004-06-25,2.0E8,7.83766341E8,5.83766341E8,2.6666666666666665,9,1.224744871391589,2003-04-07
55825,2007-06-17,,,,,,,
55831,2005-08-05,,,,,,,
55836,1969-08-27,,,,,,,
55847,1971-01-01,,,,,,,
55848,1974-09-26,,,,,,,
55852,2001-01-25,,,,,,,
55861,2011-01-28,,,,,,,
55872,1945-04-29,,,,3.0,2,0.7071067811865476,2011-12-26
55873,1946-01-01,,,,,,,
55884,2010-07-10,,,,,,,
55895,2010-04-24,,,,3.5,1,,2008-12-03
559,2007-05-01,2.58E8,8.90871626E8,6.32871626E8,5.0,1,,1998-06-18
5590,1970-12-20,,,,,,,
55903,2001-09-01,,,,,,,
5592,2007-08-08,,,,,,,
55931,2003-05-09,5000000.0,,,,,,
55934,2010-03-13,,,,,,,
5595,2007-10-07,,,,,,,
55956,2008-06-07,,,,,,,
55971,1999-05-14,,,,,,,
55989,1998-06-10,,,,,,,
560,1948-01-01,,,,,,,
5602,1975-02-26,,,,3.875,4,0.47871355387816905,2011-01-28
56036,2010-09-23,,,,,,,
56068,1956-04-12,,,,,,,
56077,1998-10-30,,,,,,,
56078,1984-05-06,,,,,,,
56085,2001-01-09,,,,,,,
56095,1977-06-29,,,,3.0,1,,2011-12-04
56109,2008-07-04,2000000.0,,,,,,
56113,2010-08-06,,,,,,,
56133,1964-01-01,,,,,,,
56137,1945-11-16,,,,,,,
56147,1960-08-19,,,,,,,
56150,1973-10-23,,,,,,,
56151,1941-01-01,,,,,,,
56157,1956-01-01,,,,,,,
56162,1989-01-01,,,,,,,
56171,2011-01-29,,,,3.2,5,0.8366600265340756,2016-05-07
56178,1930-01-01,,,,,,,
56188,1957-05-30,,,,,,,
56195,1998-02-06,,,,,,,
56214,2005-10-23,,,,,,,
56224,2004-05-16,,,,,,,
56255,2005-10-28,,,,,,,
56256,2001-06-01,,,,,,,
56259,1971-11-19,,,,,,,
56263,2009-12-30,,,,,,,
56268,1960-10-05,,,,,,,
56271,2009-02-10,,,,,,,
56275,2010-07-01,,,,,,,
56288,2011-08-18,2.7E7,8.556431E7,5.856431E7,,,,
56290,1954-05-18,,,,,,,
56294,2005-07-15,,,,,,,
56295,2007-11-22,,,,,,,
56296,2010-06-01,25000.0,,,,,,
56314,2001-04-27,,,,,,,
56332,1996-01-01,,,,,,,
56338,2011-02-18,,,,,,,
56339,2011-01-21,,,,3.875,4,1.030776406404415,2015-06-10
56341,1972-10-08,,,,,,,
56344,2004-02-14,,,,,,,
56350,2003-07-05,,,,,,,
56364,1973-09-08,,,,,,,
56372,2005-03-05,3500000.0,8262833.0,4762833.0,,,,
56379,1977-10-27,,,,,,,
56386,1976-11-16,,,,,,,
56400,2009-04-17,,,,,,,
56402,1953-12-22,,,,,,,
56405,2010-10-27,,,,,,,
56412,2002-11-02,,,,,,,
56413,2003-11-16,,,,,,,
56415,2011-11-10,,,,,,,
56418,2011-11-02,,,,,,,
56419,2000-01-01,,,,,,,
56428,1994-04-22,,,,,,,
56429,1979-06-01,,,,,,,
56431,1965-05-12,,,,,,,
56441,2011-04-08,,,,,,,
56482,2002-02-22,,,,,,,
56489,1995-10-03,,,,,,,
565,2002-10-18,,2.49348933E8,,4.5,2,0.7071067811865476,2002-08-21
5651,1976-10-01,,,,3.0,3,0.5,2008-01-06
56516,1913-11-28,,,,,,,
56525,2007-10-18,6000000.0,1.11719E7,5171900.0,,,,
56527,2004-03-01,,,,,,,
5653,2003-10-29,,,,,,,
56539,1975-12-25,,,,,,,
5654,2007-10-19,,,,,,,
56544,1958-09-17,,,,,,,
56551,1992-01-31,,,,,,,
56554,2010-10-31,,,,,,,
56558,1941-12-25,,,,,,,
56601,2010-04-01,1.25E7,3878993.0,-8621007.0,,,,
56623,2010-01-29,,,,,,,
56624,2010-07-28,,,,,,,
56647,2011-02-04,,,,,,,
56648,1976-12-08,,,,,,,
56655,2004-03-19,,,,,,,
56663,2010-09-01,,,,,,,
56666,2000-09-08,1000000.0,623791.0,-376209.0,,,,
56669,1989-05-13,,,,,,,
56672,2010-12-05,,,,,,,
56685,2009-01-01,,,,,,,
56691,1959-10-08,,,,,,,
56702,1966-07-01,,,,,,,
56705,1986-05-21,,,,,,,
56718,1972-06-28,,,,,,,
56724,1932-06-24,,,,,,,
56746,2002-09-06,,,,,,,
56759,1998-09-18,,,,,,,
56761,2011-02-07,,,,,,,
56766,2004-09-06,,,,,,,
5677,1984-11-07,400000.0,,,3.0,1,,2003-04-07
56771,2009-11-15,,,,,,,
56778,2002-01-01,,,,,,,
56784,1983-03-10,,,,,,,
56798,2001-05-11,,,,,,,
568,1995-06-30,5.2E7,3.55237933E8,3.03237933E8,3.5,2,0.7071067811865476,1999-10-09
56801,1916-12-16,,,,1.875,4,0.9464847243000456,2016-05-07
56804,1995-12-15,,,,,,,
56810,2008-01-01,,,,,,,
56812,2010-12-17,,3218666.0,,,,,
56820,2008-06-26,,,,,,,
56822,2009-07-03,,,,,,,
5683,1985-07-26,6000000.0,4.0940662E7,3.4940662E7,,,,
56830,1996-12-10,,,,,,,
56831,2011-02-12,,,,,,,
56832,2011-01-26,,,,,,,
56858,1970-08-24,,,,,,,
5686,1983-04-21,,,,3.6,5,0.8215838362577492,2016-07-17
56860,2007-11-02,,,,,,,
56901,2011-02-04,,,,,,,
56919,2011-01-01,,,,,,,
56927,1984-07-13,,,,,,,
56928,2010-06-04,5000000.0,31649.0,-4968351.0,,,,
56929,2011-04-26,250000.0,,,,,,
56934,2001-06-08,,,,,,,
56937,2010-10-15,,,,,,,
56948,2008-09-02,1800000.0,,,,,,
56965,2011-02-15,1150000.0,,,,,,
56969,2003-08-15,1.0,2.0,1.0,,,,
56971,2009-03-27,,,,,,,
56974,2008-01-11,,,,,,,
56975,1991-12-20,,,,,,,
56986,2010-10-07,,,,,,,
56991,2011-02-11,,,,,,,
56994,2005-11-11,,,,,,,
570,2001-03-07,,,,,,,
57008,2010-02-05,,,,,,,
57011,2010-07-03,,,,,,,
57012,2002-04-28,,,,,,,
57052,2007-10-19,,,,,,,
57089,2011-04-29,3.0E7,1.3521829E7,-1.6478171E7,,,,
57100,2002-10-17,,,,,,,
57103,1959-10-09,,,,,,,
57106,2009-08-01,,,,,,,
57110,1991-04-05,,,,,,,
57112,2004-12-15,,,,,,,
57118,2011-04-01,,,,,,,
57119,2011-05-06,6600000.0,3.771061E7,3.111061E7,,,,
57130,1996-06-19,,,,,,,
57144,1964-02-25,,,,,,,
57157,2011-12-16,1.2E7,2.2939027E7,1.0939027E7,,,,
57158,2013-12-11,2.5E8,9.584E8,7.084E8,,,,
